"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"332","UPDATE to previous TRAFFIC ALERT: All lanes of southbound US 29 at MD 32 are OPEN. However, the westbound MD 32 ram… https://t.co/iwERwCkxAU",FALSE,0,NA,2017-11-29 18:40:17,TRUE,NA,"935941500839645186",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"333","TRAFFIC ALERT #HoCoMD #ColumbiaMD. Southbound US 29 is CLOSED at MD 32. #HoCoPolice are motorists to pls avoid the… https://t.co/FkexhTb0Qm",FALSE,0,NA,2017-11-29 17:53:29,TRUE,NA,"935929722298667008",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"334","From holiday model train gardens to Santa’s Workshop, Holiday Mart, Christmas in the Park, and a Teen Lock-In,… https://t.co/PhHsJWSYEA",FALSE,3,NA,2017-11-29 13:56:29,TRUE,NA,"935870082093322242",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",2,FALSE,FALSE,NA,NA
"335","FYI #HoCoMD, starting nxt wk, @HoCoRec will begin installing shade structures over playgrounds at 4 @HoCoGov parks.… https://t.co/xXyHAUl5cu",FALSE,3,NA,2017-11-28 21:09:54,TRUE,NA,"935616766935527426",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",4,FALSE,FALSE,NA,NA
"336","Online sign-up to speak at @HoCoGovExec 1st Citizens’ Budget Hearing for FY2019 budget cycle is now available:… https://t.co/22TcQbt3ad",FALSE,0,NA,2017-11-28 17:58:43,TRUE,NA,"935568652321087489",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",3,FALSE,FALSE,NA,NA
"337","@HoCoGov constr proj to improve storm drain outfall near Derby Dr, #LaurelMD to begin on/abt 12/4. While proj not e… https://t.co/Nrn95BY5IK",FALSE,0,"HoCoGov",2017-11-28 15:23:14,TRUE,NA,"935529523923357697","161698693","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"338","Now thru 12/11, @HoCoGov Office on Aging &amp; Independence is collecting donated items for low-income #HoCoMD seniors… https://t.co/h5DdAg84Kt",FALSE,4,NA,2017-11-28 14:34:52,TRUE,NA,"935517350408998913",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",9,FALSE,FALSE,NA,NA
"339","@HoCoGov constr proj to improve 425 linear ft of stream channel in the vicinity of NE Brampton Pkway in… https://t.co/vDPk0OLp8k",FALSE,1,"HoCoGov",2017-11-27 20:58:36,TRUE,NA,"935251534585257986","161698693","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"340","UPDATE: The water has been restored to all streets affected by the Oakland Mills water main break. https://t.co/lqR8edWNgY",FALSE,1,NA,2017-11-27 19:23:21,FALSE,NA,"935227563617767426",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"341","#HoCoMD, join #HoCoPolice next Thurs., 12/7, 6:30-8:30 pm at @HowardCC for an event discussing police &amp; civilian re… https://t.co/yHh9sD7WAE",FALSE,0,NA,2017-11-27 19:08:11,TRUE,NA,"935223747736416256",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"342","@HoCoGov Bureau of Utilities reports a broken H2O main at the intersection of Oakland Mills Rd &amp; Kilimanjaro Rd,… https://t.co/Izrj9jt7ss",FALSE,0,"HoCoGov",2017-11-27 17:22:41,TRUE,NA,"935197197599150082","161698693","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",2,FALSE,FALSE,NA,NA
"343","FYI: @HoCoGov DPW to conduct seismic testing along Main St btw Klein Ave &amp; Ellicott Mills Dr in West End area of Hi… https://t.co/rGYn10y6ZV",FALSE,1,NA,2017-11-27 14:43:25,TRUE,NA,"935157116721123334",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"344","Here's what @HoCoGov DPW maintenance projects are going on this week, 11/27 thru 12/1, in #HoCoMD wx permitting: https://t.co/VphcHecu06.",FALSE,0,NA,2017-11-27 13:06:39,FALSE,NA,"935132764562739200",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"345","ICYMI #HoCoMD. @HoCoGov offices &amp; more CLOSED 11/23 and 11/24 for #Thanksgiving holiday. Holiday slide sch will be… https://t.co/8xSyNyGIOK",FALSE,1,NA,2017-11-22 20:00:01,TRUE,NA,"933424850433081344",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"346","Be aware at the pump #HoCoMD. #HoCoPolice discover skimming devices at Exxon gas stations in #ColumbiaMD. More info… https://t.co/9LCRQExBn6",FALSE,1,NA,2017-11-22 18:48:34,TRUE,NA,"933406870156578816",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"347","This Saturday is ur last chance in 2017 #HoCoMD to properly dispose of Household Hazardous Waste (HHW) at the… https://t.co/MaeGguHjo9",FALSE,0,NA,2017-11-22 17:05:01,TRUE,NA,"933380811348258816",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"348","A guide for older adults, persons w/ disabilities &amp; caregivers, @HoCoGov OAI 2018 Resource Guide is now avail at an… https://t.co/UK9nxZ2ZUO",FALSE,1,NA,2017-11-22 15:00:02,TRUE,NA,"933349359764119553",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"349","To promote awareness &amp; reduce the # of alcohol-impaired drivers on #HoCoMD rds, #HoCoPolice will be conducting a so… https://t.co/tDyEvHJhxB",FALSE,4,NA,2017-11-22 13:21:27,TRUE,NA,"933324547939618816",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",5,FALSE,FALSE,NA,NA
"350","Chosen for its innovative approach to bringing affordable, locally produced foods to #HoCoMD residents, @HoCoGov Ro… https://t.co/RseIOAzxke",FALSE,3,NA,2017-11-21 20:51:51,TRUE,NA,"933075506316152837",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"351","Mark ur calendars #HoCoMD. @HoCoGovExec 1st Citizens’ Budget Hearing for FY2019 budget cycle sch for 12/11, 7 pm at… https://t.co/21VbB4kD0k",FALSE,1,NA,2017-11-21 18:28:52,TRUE,NA,"933039524363538434",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"352","REMINDER #HoCoMD. @HoCoGov holiday slide sch in effect this wk for those w/ Thurs &amp; Fri trash/recycling curbside co… https://t.co/dzNxXSiSiG",FALSE,0,NA,2017-11-21 16:15:45,TRUE,NA,"933006024713306113",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",2,FALSE,FALSE,NA,NA
"353","U.S. fire departments respond to an average of 166,100 home fires per year involving cooking equipment w/… https://t.co/km2ICsB3QN",FALSE,0,NA,2017-11-21 13:41:57,TRUE,NA,"932967322079453184",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"354","To ensure #HoCoMD res stay safe this holiday season, #HoCoPolice will be increasing its presence in shopping areas,… https://t.co/M6oDLuLJ9N",FALSE,3,NA,2017-11-20 19:25:31,TRUE,NA,"932691393952321536",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",2,FALSE,FALSE,NA,NA
"355","Looking for information #HoCoMD about recreational burns in the county? https://t.co/BInXwwpV9U",FALSE,0,NA,2017-11-20 17:04:56,FALSE,NA,"932656016856113152",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"356","Here's what @HoCoGov DPW maintenance projects are going on this week, 11/20 thru 11/24, in #HoCoMD wx permitting: https://t.co/t8D5ZEvTqy.",FALSE,0,NA,2017-11-20 14:18:02,FALSE,NA,"932614012608663552",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"357","As part of #HoCoMD Development Regulation Assessment, @HoCoGov Dept of Planning and Zoning and its consulting firm,… https://t.co/X3caxVYH6k",FALSE,0,NA,2017-11-20 13:25:55,TRUE,NA,"932600896982278145",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"358","FYI #HoCoMD. @HoCoGov DPW to remove several dead trees along Trotter Rd, across from the Cricket Creek community, o… https://t.co/d9oaon9oUM",FALSE,0,NA,2017-11-17 21:05:00,TRUE,NA,"931629266759974912",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"359","Looking for something to do in the coming winter months? Check out @HoCoRec 2018 Winter Activity Guide, now availab… https://t.co/znUoukvQlK",FALSE,2,NA,2017-11-17 18:30:02,TRUE,NA,"931590265978195968",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",2,FALSE,FALSE,NA,NA
"360","@HoCoGov Dept. of Public Works to hold a public mtg on Thurs, 11/30, 7 pm in the George Howard Building’s Columbia/… https://t.co/8dDWbvmE2v",FALSE,0,"HoCoGov",2017-11-17 16:43:29,TRUE,NA,"931563451255853057","161698693","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"361","FYI #HoCoMD. https://t.co/vA1oWRn9iI",FALSE,1,NA,2017-11-16 16:47:21,FALSE,NA,"931202036896542720",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"362","REMINDER: @HoCoGov offices and more will be CLOSED nxt Thurs, 11/23 &amp; Fri, 11/24 for the #Thanksgiving holiday. No… https://t.co/De62WOPmKd",FALSE,1,NA,2017-11-16 16:47:07,TRUE,NA,"931201980692942851",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"363","@HoCoHealth survey: 1 in 12 #HoCoMD adults smoke. Make a pledge to quit smoking or show ur support 2day #GASO.… https://t.co/Y8s2buh5zn",FALSE,1,"HoCoHealth",2017-11-16 14:00:02,TRUE,NA,"931159932963082241","22646424","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"364","#HoCoMD, #HoCoPolice are seeking your help to ID suspect who stole cash and food from  #ColumbiaMD McDonalds on 11/… https://t.co/62RNdumzCo",FALSE,0,NA,2017-11-14 20:31:11,TRUE,NA,"930533592161247232",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"365","@HoCoGovExec has reached agreement to buy 12-acre site in western #EllicottCityMD in Turf Valley, enabling @HCPSS t… https://t.co/0dl97ipwcC",FALSE,2,"HoCoGovExec",2017-11-14 18:01:35,TRUE,NA,"930495942448558080","3187516635","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"366","FYI #HoCoMD dog owners. https://t.co/WDUILqnLWM",FALSE,1,NA,2017-11-14 17:46:22,FALSE,NA,"930492112629530625",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"367","@HoCoGov Commission for Women seeks nominations for outstanding women to be inducted into 2018 Women’s Hall of Fame… https://t.co/IYHHsDT701",FALSE,0,"HoCoGov",2017-11-14 17:14:13,TRUE,NA,"930484024325427200","161698693","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"368","First of two public wrkshps to discuss the #EllicottCityMD Watershed Master Plan process 2night, 11/14, 6:30 pm at… https://t.co/LMV4hunkC5",FALSE,0,NA,2017-11-14 13:00:05,TRUE,NA,"930420067950612480",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",3,FALSE,FALSE,NA,NA
"369","#safetytip from #HoCoMD https://t.co/1PY2GYPNWl",FALSE,0,NA,2017-11-13 21:25:29,FALSE,NA,"930184870185390080",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"370","UPDATE from DPW: Water has been restored to the affected area. https://t.co/zoxADFBnGp",FALSE,0,NA,2017-11-13 18:20:22,FALSE,NA,"930138281173495808",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"371","@HoCoGov DPW reports broken H2O main in 10600 block of Green Mountain Circle, #ColumbiaMD affecting a substantial a… https://t.co/nOsoJQCEU0",FALSE,1,"HoCoGov",2017-11-13 18:13:27,TRUE,NA,"930136540495347712","161698693","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",3,FALSE,FALSE,NA,NA
"372","HOLIDAY CLOSINGS: @HoCoGov offices will be CLOSED 11/23 &amp; 11/24 for #Thanksgiving holiday. No trash/recycle curbsid… https://t.co/1VJXsbJjMN",FALSE,1,NA,2017-11-13 17:00:01,TRUE,NA,"930118061088129024",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"373","#HoCoMD, #HoCoPolice is warning residents of PHONE SCAM targeting senior citizens. Please be aware. https://t.co/QqjmS6SxDl",FALSE,8,NA,2017-11-13 14:35:02,FALSE,NA,"930081576695689217",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",8,FALSE,FALSE,NA,NA
"374","Here's what @HoCoGov DPW maintenance projects are going on this week, 11/13 thru 11/17, in #HoCoMD wx permitting: https://t.co/SL8ugZphGK.",FALSE,0,NA,2017-11-13 13:19:27,FALSE,NA,"930062555858522112",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"375","DON'T FORGET  #HoCoMD, @HoCoGov offices are CLOSED tomorrow Fri, 11/10 in observance of #VeteransDay. For a full li… https://t.co/b0Iga38ZAS",FALSE,0,NA,2017-11-09 21:20:00,TRUE,NA,"928733938385690624",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",2,FALSE,FALSE,NA,NA
"376","@HoCoGov DPW street sweeping crews out &amp; about serving the following #HoCoMD areas now thru 11/3 wx permit. Info at https://t.co/0ZqQw2uqSa.",FALSE,0,"HoCoGov",2017-11-09 20:11:48,FALSE,NA,"928716776422232066","161698693","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"377","#activeshooter #preparedness tip #HoCoMD from #HoCoPolice https://t.co/p5iuBBzpaw",FALSE,2,NA,2017-11-09 18:44:31,FALSE,NA,"928694809296101376",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"378","#ThanksgivingDay, #ChristmasDay, #NewYearsDay, #MemorialDay, #IndependenceDay &amp; #LaborDay, these are the ONLY holid… https://t.co/EIT444rlID",FALSE,0,NA,2017-11-09 16:38:56,TRUE,NA,"928663203332132870",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"379","@HoCoGovExec Public Safety Town Hall Mtg is TONIGHT #HoCoMD from 7-8:30 pm at the James N. Robey Public Safety Trai… https://t.co/7v9jqcHEwJ",FALSE,3,"HoCoGovExec",2017-11-08 20:03:45,TRUE,NA,"928352362372136964","3187516635","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",4,FALSE,FALSE,NA,NA
"380","Help prevent #autotheft #HoCoMD by not leaving your vehicle unattended w/ the keys inside, whether you are warming… https://t.co/n1wJ5K7gQb",FALSE,0,NA,2017-11-08 16:44:58,TRUE,NA,"928302334865756160",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"381","FYI #HoCoMD. @HCDFRS is currently conducting rescue training near @MallInColumbia. The training includes the use of… https://t.co/0pkRpRbb0r",FALSE,2,NA,2017-11-08 14:15:22,TRUE,NA,"928264686130421765",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"382","REMINDER #HoCoMD, @HoCoGov offices CLOSED this Fri, 11/10 #VeteransDay. REGULAR trash/recycle collection on 10th.… https://t.co/aZ9IyAWe7q",FALSE,1,NA,2017-11-08 13:00:04,TRUE,NA,"928245737720369158",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"383","@HoCoGov constr proj to extend public H2O service to 8007 Blue Stream Dr, Elkridge to begin on/abt 11/13 #HoCoMD; https://t.co/pKfM17XJuo.",FALSE,0,"HoCoGov",2017-11-07 21:10:00,FALSE,NA,"928006645778714627","161698693","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"384","Hey #HoCoMD, come make a positive impact outdoors w/ @HoCoRec by registering 2day for Family Volunteer Day. Info… https://t.co/YMYVVxErCW",FALSE,1,NA,2017-11-07 18:56:16,TRUE,NA,"927972988867239936",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",2,FALSE,FALSE,NA,NA
"385","@HoCoGov constr proj to extend sidewalk along MD 103 near Lynn Lane, #EllicottCityMD to begin on/abt 11/13 #HoCoMD; https://t.co/tuQl9SxguN.",FALSE,0,"HoCoGov",2017-11-07 16:38:15,FALSE,NA,"927938256574013440","161698693","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"386","#HoCoMD come share ur input w/ @HoCogov DPZ re: the #EllicottCityMD Watershed Master Plan process at 1 of 2 wrkshps… https://t.co/5SqhZdrFjd",FALSE,0,NA,2017-11-07 15:01:05,TRUE,NA,"927913802896740353",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"387","FYI #HoCoMD. https://t.co/cpKrkyxVQw",FALSE,1,NA,2017-11-06 20:05:00,FALSE,NA,"927627901394210823",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"388","ICYMI #HoCoMD, @HoCoGovExec to hold Public Safety Town Hall Mtg this Wed, 11/8 w/ #HoCoPolice, @HCDFRS, &amp; more;… https://t.co/C82jWLXSup",FALSE,0,NA,2017-11-06 18:00:02,TRUE,NA,"927596452431433728",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"389","@HoCoGov DPW reports broken H2O main in 8800 block of Mission Rd, Jessup. 6 hrs to repair. Add'l info #HoCoMD at https://t.co/JoX0TTAQgU.",FALSE,0,"HoCoGov",2017-11-06 17:08:40,FALSE,NA,"927583524026232833","161698693","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",0,FALSE,FALSE,NA,NA
"390","Every deadly #opioidoverdose is 1 too many #HoCoMD. If u or some1 u know needs help w/ an #opioid issue, pls call 8… https://t.co/RHx7CbNc45",FALSE,2,NA,2017-11-06 16:31:52,TRUE,NA,"927574261484711937",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"391","Here's what @HoCoGov DPW maintenance proj. are going on this wk, 11/6 thru 11/10, in #HoCoMD wx permitting: https://t.co/mDMNW3Aohq.",FALSE,0,NA,2017-11-06 13:14:46,FALSE,NA,"927524662212472833",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"392","#DaylightSavingTime ends on 11/5 #HoCoMD. As u set clocks back 1 hr, don't 4get 2 #ChangeYourClockChangeYourBattery… https://t.co/1Sx7gCDb58",FALSE,3,NA,2017-11-03 17:51:02,TRUE,NA,"926507023012892672",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",2,FALSE,FALSE,NA,NA
"393","All invited to join @HoCoGov Office of Human Rights 2mrrw, 11/14 for ceremony to hnr #HoCoMD Black Pioneers. Info https://t.co/n2Ve04ti4Z.",FALSE,2,NA,2017-11-03 14:00:02,FALSE,NA,"926448888566837252",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
"394","In prep 4 #DaylightSavingTime coming 2 an end, @HCDFRS out &amp; abt 2night &amp; wkend 2 talk 2 #HoCoMD abt #smokealarm sa… https://t.co/L0JAh0STp3",FALSE,6,NA,2017-11-03 12:32:39,TRUE,NA,"926426897277489152",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoCoGov",1,FALSE,FALSE,NA,NA
